listing_id,name,host_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,listing_url,accommodates (groups)
2535007," House w/ sunny garden & 2 bikes!",12981929,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",140,40,93,9,10,10,10,9,9,"https://www.airbnb.com/rooms/2535007","3"
2560010,"Cosy single basementroom CENTRE",13098216,"Apartment","Private room",1,1,1,1,"Real Bed",56,105,94,9,9,10,10,10,9,"https://www.airbnb.com/rooms/2560010","1"
2773486,"CENTRAL COZY APARTMENT W/ TERRACE",14183886,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",120,1,100,8,10,10,10,10,8,"https://www.airbnb.com/rooms/2773486","3"
3317436,"Lovely apartment centrally located",7810193,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",150,41,90,9,9,10,10,9,8,"https://www.airbnb.com/rooms/3317436","1"
3612262,"Private Single Bedroom - Old West",10711622,"Apartment","Private room",1,1,1,1,"Real Bed",42,36,93,9,9,10,10,9,9,"https://www.airbnb.com/rooms/3612262","1"
4443023,"Beautiful big flat near City Center",1528413,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",144,19,89,9,8,10,10,9,9,"https://www.airbnb.com/rooms/4443023","4"
4973620,"Cozy 1 bedroom by City Center",20216400,"Apartment","Private room",3,1,1,1,"Real Bed",110,11,93,9,10,10,10,9,9,"https://www.airbnb.com/rooms/4973620","3"
5799439,"Luxurious spacious room with great view",10726948,"Apartment","Private room",1,1,1,1,"Real Bed",90,28,96,9,10,10,10,10,10,"https://www.airbnb.com/rooms/5799439","1"
6133157,"Sunny room in Downtown/Center of Amsterdam!",31817443,"Apartment","Private room",1,1,1,1,"Real Bed",80,283,91,9,9,10,10,10,9,"https://www.airbnb.com/rooms/6133157","1"
6830226,"Close to the Amstel, pleasant house",35781271,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",77,24,94,9,10,10,10,10,9,"https://www.airbnb.com/rooms/6830226","1"
9529700,"Cozy Apartment with Canal view",49366008,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",120,1,80,8,6,10,10,8,8,"https://www.airbnb.com/rooms/9529700","4"
11051820,"Single Room in Shared Flat",20773372,"Apartment","Private room",1,1,1,1,"Real Bed",41,3,73,9,7,10,10,9,9,"https://www.airbnb.com/rooms/11051820","1"
11147683,"Minimalist White Room",34203893,"Apartment","Private room",1,1,1,1,"Real Bed",19,4,90,9,9,10,10,9,10,"https://www.airbnb.com/rooms/11147683","1"
11814622,"Amazing house + garden near centre",62924069,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",110,2,80,8,6,10,10,8,10,"https://www.airbnb.com/rooms/11814622","3"
12485701,"A cosy room in a cosy apartment!",67591811,"Apartment","Private room",1,1,1,1,"Real Bed",50,2,80,9,9,10,10,7,9,"https://www.airbnb.com/rooms/12485701","1"
12638285,"Cosy house with beautifull garden",68635357,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",100,14,90,9,9,10,10,9,9,"https://www.airbnb.com/rooms/12638285","4"
12761526,"Low leveled house with small garden",69422882,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",99,19,94,9,9,10,10,9,9,"https://www.airbnb.com/rooms/12761526","3"
12971906,"Authentic Amsterdam Canal Apt",16753258,"Apartment","Private room",3,1,1,1,"Real Bed",115,77,92,9,9,10,10,10,9,"https://www.airbnb.com/rooms/12971906","3"
13235194,"A perfect apartment in the center",5411237,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",85,11,93,9,9,10,10,9,9,"https://www.airbnb.com/rooms/13235194","3"
13303591,"Great room with garden near center of Amsterdam",19862602,"Apartment","Private room",3,1,1,1,"Real Bed",90,19,94,9,8,10,10,9,9,"https://www.airbnb.com/rooms/13303591","3"
13306761,"NEW, BRIGHT & COSY apartment in the City Centre",5312149,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",90,24,96,9,10,10,10,9,9,"https://www.airbnb.com/rooms/13306761","1"
13491991,"Room with Amstelriver view",10726948,"Apartment","Private room",1,1,1,1,"Real Bed",70,34,94,9,10,10,10,10,9,"https://www.airbnb.com/rooms/13491991","1"
13925001,"Nice room in de Pijp",38835892,"Apartment","Private room",1,1,1,1,"Real Bed",26,3,93,9,6,10,10,9,8,"https://www.airbnb.com/rooms/13925001","1"
14166484,"Clean and Comfortable City Center appartment",17231542,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",140,11,93,9,9,10,10,9,9,"https://www.airbnb.com/rooms/14166484","3"
14368264,"Spacious Modren Room for One In Amsterdam",47479242,"Apartment","Private room",1,1,1,1,"Real Bed",26,1,100,8,10,10,10,6,10,"https://www.airbnb.com/rooms/14368264","1"
14620581,"Charming, Cosy, Very Accessible, Amstel River App",5288000,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",100,3,80,8,7,10,10,8,9,"https://www.airbnb.com/rooms/14620581","3"
14830862,"Canal-view apartment in the heart of Amsterdam!",66412868,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",150,23,90,9,8,10,10,10,9,"https://www.airbnb.com/rooms/14830862","3"
15351360,"Apartment near Centre!",21472445,"Apartment","Entire home/apt",1,1,1,1,"Real Bed",68,3,90,9,9,10,10,10,9,"https://www.airbnb.com/rooms/15351360","1"
15544528,"Comfy room, local neighbordhood.Feeling like home",100001151,"Apartment","Private room",1,1,1,1,"Real Bed",45,1,60,6,2,10,10,10,6,"https://www.airbnb.com/rooms/15544528","1"
15796384,"Perfect Studio Appartment near Jordaan / 9 Streets",8828636,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",300,26,92,9,9,10,10,9,9,"https://www.airbnb.com/rooms/15796384","4"
15853042,"Compact room with all you need",5311929,"Apartment","Private room",3,1,1,1,"Real Bed",85,38,92,9,9,10,10,9,9,"https://www.airbnb.com/rooms/15853042","3"
16109517,"Bright apartment with A'dam Tower view!",105028943,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",125,6,87,9,9,10,10,9,9,"https://www.airbnb.com/rooms/16109517","4"
16988416,"Open concept & bright apartment in ""De Pijp""",113756767,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",149,9,91,9,8,10,10,10,9,"https://www.airbnb.com/rooms/16988416","3"
17028948,"Light rooftop room in the heart of vibrant OudWest",12282593,"Apartment","Private room",1,1,1,1,"Real Bed",90,7,94,9,9,10,10,9,9,"https://www.airbnb.com/rooms/17028948","1"
17162509,"Beautiful room, great area, only for female",115446330,"Apartment","Private room",1,1,1,1,"Real Bed",50,2,80,8,6,10,10,8,8,"https://www.airbnb.com/rooms/17162509","1"
17629249,"Your private place within the canal belt",119888485,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",130,26,96,9,10,10,10,10,9,"https://www.airbnb.com/rooms/17629249","3"
20443815,"Cozy Private Apartment in Amsterdam South",79188093,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",80,4,95,9,10,10,10,9,10,"https://www.airbnb.com/rooms/20443815","3"
21364621,"Modern-industrial and spacious apartment.",36819217,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",100,6,97,9,8,10,10,9,8,"https://www.airbnb.com/rooms/21364621","4"
21930458,"Apartment in Jordaan - Centre of Amsterdam",34637595,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",125,11,96,9,9,10,10,10,9,"https://www.airbnb.com/rooms/21930458","3"
22304444,"Beautiful apartment in Centre Amsterdam southeast",22597816,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",42,1,60,8,8,10,10,8,6,"https://www.airbnb.com/rooms/22304444","3"
23048836,"Dynasti Apartment B Amsterdam",169902808,"Apartment","Private room",4,1,1,1,"Real Bed",185,3,93,9,10,10,10,10,9,"https://www.airbnb.com/rooms/23048836","4"
23121450,"Luxury appartment in the pijp district",3548142,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",225,4,95,9,8,10,10,10,9,"https://www.airbnb.com/rooms/23121450","3"
23426044,"Minimalist apartment near city center",149085034,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",200,7,93,9,9,10,10,9,9,"https://www.airbnb.com/rooms/23426044","4"
24073841,"Lovely place in Amsterdam",49365416,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",120,9,90,9,9,10,10,10,9,"https://www.airbnb.com/rooms/24073841","3"
24242725,"Best stay in the Center of Amsterdam",17907316,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",95,5,100,9,10,10,10,10,10,"https://www.airbnb.com/rooms/24242725","3"
24815139,"!! One bedroom in Ams Zuid",9435259,"Apartment","Private room",1,1,1,1,"Real Bed",69,3,93,9,9,10,10,9,9,"https://www.airbnb.com/rooms/24815139","1"
26300890,"Amazing apartment with a beautiful canal view",192244528,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",300,11,85,9,7,10,10,10,8,"https://www.airbnb.com/rooms/26300890","4"
26396635,"Spacious apartment of 90m2 with canalview!",47078997,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",195,4,85,9,8,10,10,9,8,"https://www.airbnb.com/rooms/26396635","4"
28074417,"Apartment, in the city centre of Amsterdam+garden",212074963,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",190,10,92,9,10,10,10,10,8,"https://www.airbnb.com/rooms/28074417","4"
28396413,"Apartment for quiet people in amsterdam center !!",14183886,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",150,6,80,8,10,10,10,10,8,"https://www.airbnb.com/rooms/28396413","3"
28437786,"Vibrant Amsterdam Room w/ Balcony &Private Rooftop",7512295,"Apartment","Private room",3,1,1,1,"Real Bed",80,7,94,9,9,10,10,9,9,"https://www.airbnb.com/rooms/28437786","3"
29537105,"Private bedroom in Amsterdam",220202191,"Apartment","Private room",1,1,1,1,"Real Bed",20,2,60,6,6,10,10,10,10,"https://www.airbnb.com/rooms/29537105","1"
1525046,"Light apartment In Amsterdam East",7502881,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",110,21,91,10,8,10,10,9,9,"https://www.airbnb.com/rooms/1525046","3"
11235093,"Ground floor apartment with garden next to park",58573877,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",100,8,95,10,8,10,10,9,9,"https://www.airbnb.com/rooms/11235093","3"
12080910,"Luxurious spacious appartment",18077114,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",125,15,93,10,8,10,10,10,9,"https://www.airbnb.com/rooms/12080910","3"
13375268,"Room in comfortable apartment near the city center",69858108,"Apartment","Private room",1,1,1,1,"Real Bed",35,1,100,10,8,10,10,10,8,"https://www.airbnb.com/rooms/13375268","1"
13986711,"Room in Amsterdam",83008351,"Apartment","Private room",1,1,1,1,"Real Bed",28,1,80,10,8,10,10,8,8,"https://www.airbnb.com/rooms/13986711","1"
16373133,"One room in a beautiful apartment Amsterdam East",64332239,"Apartment","Private room",1,1,1,1,"Real Bed",45,4,95,10,7,10,10,10,9,"https://www.airbnb.com/rooms/16373133","1"
17648927,"Stunning A2 residence Amsterdam",120074884,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",280,2,100,10,8,10,10,10,8,"https://www.airbnb.com/rooms/17648927","4"
22511500,"Bright minimal Apt Center East",163833824,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",130,4,90,10,8,10,10,9,9,"https://www.airbnb.com/rooms/22511500","4"
25050634,"Cosy apartment for 2 or family, close to transport",4464682,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",100,2,100,10,8,10,10,9,10,"https://www.airbnb.com/rooms/25050634","3"
26116115,"My purple room",196317045,"Apartment","Private room",1,1,1,1,"Real Bed",25,5,85,10,7,10,10,10,10,"https://www.airbnb.com/rooms/26116115","1"
27564888,"Two-floor apartment in the center of Amsterdam",35721512,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",100,3,80,10,5,10,10,9,8,"https://www.airbnb.com/rooms/27564888","3"
75382,"Garden Suite Studiohttps://www.airbnb.com/manage-l",399879,"Apartment","Private room",3,1,1,1,"Real Bed",105,178,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/75382","3"
1068565,"House along the water in Amsterdam",5878526,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",115,73,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/1068565","4"
1333886,"HOT SPOT IN THE BEST AREA OF A'DAM!",7233485,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",125,60,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/1333886","3"
1605387,"Cozy 2 room grndfloor apartment - 45 sq metre",1125467,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",85,18,98,10,9,10,10,9,10,"https://www.airbnb.com/rooms/1605387","3"
1764862,"Room in apartment in Amsterdam for a perfect sleep",9275751,"Apartment","Private room",1,1,1,1,"Real Bed",69,26,92,10,9,10,10,10,9,"https://www.airbnb.com/rooms/1764862","1"
3245433,"Light spacious apartment",16416990,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",90,22,95,10,9,10,10,10,9,"https://www.airbnb.com/rooms/3245433","4"
3504128,"Great renovated apartment. close to city centre",14316583,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",100,22,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/3504128","4"
3525634,"Cute cozy 1BD apt in Amsterdam city",3264738,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",119,83,93,10,9,10,10,9,9,"https://www.airbnb.com/rooms/3525634","3"
3539439,"Cosy Apartment in Central Amsterdam",2626813,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",125,6,97,10,9,10,10,10,10,"https://www.airbnb.com/rooms/3539439","3"
5115463,"Ideal cosy apartment in Amsterdam",3171327,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",110,31,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/5115463","3"
5541858,"Your apartment, view at Vondelpark",28736311,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",82,38,92,10,9,10,10,10,9,"https://www.airbnb.com/rooms/5541858","3"
5741543,"luxurious apartment of 45m2",3649611,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",89,6,97,10,9,10,10,10,9,"https://www.airbnb.com/rooms/5741543","3"
5801757,"Bright app in trendy A'dam East!",20730961,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",85,26,94,10,9,10,10,8,9,"https://www.airbnb.com/rooms/5801757","3"
5922703,"Nice room in vibrant Indische buurt",12578732,"Apartment","Private room",3,1,1,1,"Real Bed",100,77,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/5922703","3"
5977903,"Cozy appartment Vondelpark",21351464,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",90,14,100,10,9,10,10,10,10,"https://www.airbnb.com/rooms/5977903","3"
5987340,"Complete apartment near city center",18789299,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",110,7,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/5987340","3"
6118374,"Historical Building: GREAT VALUE FOR MONEY",10529722,"Apartment","Entire home/apt",3,1,1,1,"Real Bed",90,14,97,10,9,10,10,9,9,"https://www.airbnb.com/rooms/6118374","3"
6542619,"Stunning views over Amsterdam",8745388,"Apartment","Entire home/apt",4,1,1,1,"Real Bed",135,21,95,10,9,10,10,9,9,"https://www.airbnb.com/rooms/6542619","4"
